house_id,price,image_folder_name,n_images,clean_idx,raw_idx,link
3799,80000,3799_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4064,7,2657,3731,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4064
3800,59000,3800_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2785,11,2658,3732,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2785
3801,72000,3801_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-143,9,2659,3733,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-143
3802,219000,3802_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-baki-seheri-nerimanov-ray,8,2660,3734,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-baki-seheri-nerimanov-ray
3803,85000,3803_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-1844,14,2661,3735,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-1844
3804,78500,3804_satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-yeni-baki-y-k-istiqlaliyyet-kucesi-55-24,12,2662,3736,https://arenda.az/satilir-1-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-yeni-baki-y-k-istiqlaliyyet-kucesi-55-24
3805,73000,3805_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-mehli-y-k-e-vahid-kucesi-87-1,7,2663,3737,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-mehli-y-k-e-vahid-kucesi-87-1
3806,102000,3806_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-yeni-baki-y-k-istiqlaliyyet-kucesi-55-203,13,2664,3738,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-yeni-baki-y-k-istiqlaliyyet-kucesi-55-203
3807,69500,3807_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-190,9,2665,3739,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-190
3808,88000,3808_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-masazir-rezidens-y-k-e-vahid-kucesi-33-1,10,2666,3740,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-masazir-rezidens-y-k-e-vahid-kucesi-33-1
3809,133000,3809_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-yeni-baki-y-k-istiqlaliyyet-kucesi-55-138,10,2667,3741,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-yeni-baki-y-k-istiqlaliyyet-kucesi-55-138
3810,62500,3810_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-180,7,2668,3742,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-180
3811,79500,3811_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-park-masazir-y-k-e-vahid-kucesi-88-13,12,2669,3743,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-park-masazir-y-k-e-vahid-kucesi-88-13
3813,84000,3813_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-204,6,2670,3745,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-204
3814,105000,3814_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-merkez-144,8,2671,3746,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-merkez-144
3815,63000,3815_satilir-1-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-9,7,2672,3747,https://arenda.az/satilir-1-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-9
3816,103000,3816_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-baki-seh-suraxani-rayonu-hovsan-mida-1-1,11,2673,3748,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-baki-seh-suraxani-rayonu-hovsan-mida-1-1
3817,99000,3817_satilir-3-otaqli-yeni-tikili-xirdalan-m-huseynzade-kucesi-42,10,2674,3749,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-m-huseynzade-kucesi-42
3818,95000,3818_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-icra-hakimiyyetinin-yaxinligi-73,8,2675,3750,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-icra-hakimiyyetinin-yaxinligi-73
3819,256000,3819_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-ray-zerdabi-pr-insaatcilar-m,16,2676,3751,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-ray-zerdabi-pr-insaatcilar-m
3821,94000,3821_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-icra-hakimiyyetinin-yaxinligi-72,7,2677,3753,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-icra-hakimiyyetinin-yaxinligi-72
3822,99000,3822_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-merkez-96,11,2678,3754,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-merkez-96
3823,95000,3823_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-996,10,2679,3755,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-996
3825,94000,3825_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-icranin-yaxinligi-2,6,2680,3757,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-icranin-yaxinligi-2
3826,94000,3826_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1487,12,2681,3758,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1487
3827,79900,3827_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1483,5,2682,3759,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1483
3828,58000,3828_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1482,7,2683,3760,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1482
3829,125000,3829_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2236,12,2684,3761,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2236
3830,150000,3830_satilir-2-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-naxcivanski-kucesi-16,7,2685,3762,https://arenda.az/satilir-2-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-naxcivanski-kucesi-16
3831,125000,3831_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2235,12,2686,3763,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2235
3835,185000,3835_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2234,15,2687,3767,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2234
3843,110000,3843_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4063,11,2688,3775,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4063
3846,78500,3846_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4062,8,2689,3778,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4062
3851,250000,3851_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-serifzade-kucesi-21,8,2690,3783,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-serifzade-kucesi-21
3875,225000,3875_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-dernegul-metrosu-2,30,2691,3807,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-dernegul-metrosu-2
3876,65000,3876_satilir-1-otaqli-yeni-tikili-xirdalan-baki-sumqayit-yolu-17,7,2692,3808,https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-baki-sumqayit-yolu-17
3877,63500,3877_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-297,6,2693,3809,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-297
3878,44000,3878_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-park-solera,15,2694,3810,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-park-solera
3879,130000,3879_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-677,12,2695,3811,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-677
3881,238000,3881_satilir-4-otaqli-yeni-tikili-xirdalan-xirdalan-dairesine-yaxin-5,12,2696,3813,https://arenda.az/satilir-4-otaqli-yeni-tikili-xirdalan-xirdalan-dairesine-yaxin-5
3882,82000,3882_satilir-3-otaqli-yeni-tikili-xirdalan-aafparkin-arxasinda,6,2697,3814,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-aafparkin-arxasinda
3883,105000,3883_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-653,12,2698,3815,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-653
3884,190000,3884_satilir-2-otaqli-kohne-tikili-sebail-rayonu-sahil-metrosu-tarqovida-edebiytat-muzeyinin-yani,10,2699,3816,https://arenda.az/satilir-2-otaqli-kohne-tikili-sebail-rayonu-sahil-metrosu-tarqovida-edebiytat-muzeyinin-yani
3885,65000,3885_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2216,8,2700,3817,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2216
3887,95000,3887_satilir-1-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-8,10,2701,3819,https://arenda.az/satilir-1-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-8
3888,149000,3888_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalanda-merkezde-10,19,2702,3820,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalanda-merkezde-10
3889,87500,3889_satilir-2-otaqli-yeni-tikili-xirdalan-abseron-gencler-seherciyi-161,10,2703,3821,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-abseron-gencler-seherciyi-161
3890,82000,3890_satilir-2-otaqli-yeni-tikili-xirdalan-alimler-seherciyi,26,2704,3822,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-alimler-seherciyi
3891,130000,3891_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4061,16,2705,3823,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4061
3895,117000,3895_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-82,9,2706,3827,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-kristal-abseron-1-82
3896,99000,3896_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2233,10,2707,3828,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2233
3897,85000,3897_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4060,15,2708,3829,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4060
3898,180000,3898_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-20-yanvar-metrosu-9-cu-mikrorayon-mir-celal-44,25,2709,3830,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-20-yanvar-metrosu-9-cu-mikrorayon-mir-celal-44
3899,24900,3899_satilir-2-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-sumqayit-seheri-sulh-kucesi-bagca-seher-y-k-5,9,2710,3831,https://arenda.az/satilir-2-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-sumqayit-seheri-sulh-kucesi-bagca-seher-y-k-5
3900,132000,3900_satilir-2-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-e-kurcayli-kucesi,12,2711,3832,https://arenda.az/satilir-2-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-e-kurcayli-kucesi
3902,191000,3902_satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-arif-heyderov-11,15,2712,3834,https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-arif-heyderov-11
3904,133000,3904_satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-heyder-eliyev-prospekti-novxani-yolu,8,2713,3836,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-saray-heyder-eliyev-prospekti-novxani-yolu
3905,69000,3905_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-s-mustafayev-44-2-menzil-22,8,2714,3837,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-bineqedi-qes-s-mustafayev-44-2-menzil-22
3907,256000,3907_satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-8ci-mkr-sovket-memmedova-kuc,7,2715,3839,https://arenda.az/satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-8ci-mkr-sovket-memmedova-kuc
3908,155000,3908_satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2192,12,2716,3840,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-xirdalan-2192
3909,109000,3909_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4028,7,2717,3841,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-4028
3910,40500,3910_satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-abseron-rayonu-saray-qesebesi-saray-mtk-57,13,2718,3842,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-saray-abseron-rayonu-saray-qesebesi-saray-mtk-57
3911,75000,3911_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2685,10,2719,3843,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2685
3912,135000,3912_satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-397,14,2720,3844,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-397
3913,235000,3913_satilir-4-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-30,23,2721,3845,https://arenda.az/satilir-4-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-30
3915,44000,3915_satilir-3-otaqli-yeni-tikili-xirdalan-m-e-resulzade-kucesi-90,7,2722,3847,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-m-e-resulzade-kucesi-90
3916,85000,3916_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-112,10,2723,3848,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-e-vahid-kucesi-112
3917,142000,3917_satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-398,12,2724,3849,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-398
3918,149000,3918_satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-654,12,2725,3850,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-h-eliyev-prospekti-654
3923,71000,3923_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-48,11,2726,3855,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-48
3924,90000,3924_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2717,8,2727,3856,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2717
3925,210000,3925_satilir-4-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-cobanzade-kucesi-1,8,2728,3857,https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-cobanzade-kucesi-1
3927,10000,3927_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-720,4,2729,3859,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-720
3932,244900,3932_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-moskva-prospekti-3168-5,25,2730,3864,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-moskva-prospekti-3168-5
3933,329500,3933_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-56,24,2731,3865,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-56
3935,212500,3935_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-3168-21,24,2732,3867,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-3168-21
3936,385000,3936_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-serifzade-kucesi-298,29,2733,3868,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-serifzade-kucesi-298
3938,240000,3938_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-3168-7,11,2734,3870,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-moskva-prospekti-3168-7
3940,259900,3940_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-moskva-prospekti-3168-1,17,2735,3872,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-moskva-prospekti-3168-1
3943,75000,3943_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-62,9,2736,3875,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-62
3944,87000,3944_satilir-2-otaqli-yeni-tikili-xirdalan-abseron-gencler-seherciyi-160,12,2737,3876,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-abseron-gencler-seherciyi-160
3946,48000,3946_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-korpu-mtk,9,2738,3878,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-korpu-mtk
3947,260000,3947_satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-8-ci-mikrorayon-ataturk-prospekti-1,13,2739,3879,https://arenda.az/satilir-2-otaqli-kohne-tikili-bineqedi-rayonu-8-ci-mikrorayon-ataturk-prospekti-1
3948,115000,3948_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-mida-yasayis-kompleksi-3,9,2740,3880,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-mida-yasayis-kompleksi-3
3949,160000,3949_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-ab-massivi-75,7,2741,3881,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-ab-massivi-75
3950,166000,3950_satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-850,15,2742,3882,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-850
3951,130000,3951_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1486,13,2743,3883,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1486
3952,276000,3952_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kucesi-361,10,2744,3884,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kucesi-361
3953,103000,3953_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-hovsan-mida-1-10,14,2745,3885,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-hovsan-qes-hovsan-mida-1-10
3954,175000,3954_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-xudu-memmedov-kuc-hezi-aslanov-m,13,2746,3886,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-ray-xudu-memmedov-kuc-hezi-aslanov-m
3956,342000,3956_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-azadliq-prospekti-86,15,2747,3888,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-azadliq-prospekti-86
3957,75000,3957_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-890,11,2748,3889,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-890
3958,73500,3958_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2825,9,2749,3890,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2825
3959,75000,3959_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1645,13,2750,3891,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1645
3960,225000,3960_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-kucesi-50,13,2751,3892,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-kucesi-50
3962,225000,3962_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-dernegul-metrosu-cefer-xendan,11,2752,3894,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-dernegul-metrosu-cefer-xendan
3963,183000,3963_satilir-3-otaqli-yeni-tikili-xirdalan-heyder-parki-ile-uz-uze,17,2753,3895,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-heyder-parki-ile-uz-uze
3964,355000,3964_satilir-4-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-gence-prospekti-66,13,2754,3896,https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-gence-prospekti-66
3965,80000,3965_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-884,13,2755,3897,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-884
3966,210000,3966_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ehmed-bey-agaoglu-kucesi-3,20,2756,3898,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-ehmed-bey-agaoglu-kucesi-3
3969,80000,3969_satilir-2-otaqli-yeni-tikili-xirdalan-aafpark-10,9,2757,3901,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aafpark-10
3970,90000,3970_satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-dairesine-yaxin-8,9,2758,3902,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-dairesine-yaxin-8
3971,98000,3971_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-samir-ceferov-kucesi-91,12,2759,3903,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-samir-ceferov-kucesi-91
3973,280000,3973_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-natiq-eliyev-kucesi-25,8,2760,3905,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-natiq-eliyev-kucesi-25
3974,90000,3974_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-51,13,2761,3906,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-51
3975,305000,3975_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-ray-hesen-mecidov-kuc-elmler-m,14,2762,3907,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-ray-hesen-mecidov-kuc-elmler-m
3976,259000,3976_satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-tofiq-abbasov-kuc-35,15,2763,3908,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-tofiq-abbasov-kuc-35
3977,240000,3977_satilir-4-otaqli-kohne-tikili-yasamal-rayonu-yeni-yasamal-qes-mehemmed-xiyabani-kecesi,19,2764,3909,https://arenda.az/satilir-4-otaqli-kohne-tikili-yasamal-rayonu-yeni-yasamal-qes-mehemmed-xiyabani-kecesi
3978,380000,3978_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-xetai-prospekti-29,9,2765,3910,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-xetai-prospekti-29
3979,325000,3979_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-nesib-bey-yusifbeyli-17,4,2766,3911,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-nesib-bey-yusifbeyli-17
