house_id,price,image_folder_name,n_images,apartment_clean_idx,apartment_raw_idx,source_raw_idx,link,mapping_method
3165,156000,3165_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-d-massivi-7-42,11,2127,2466,3097,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-d-massivi-7-42,exact_clean_to_raw
3166,180000,3166_satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-sarayevo-15,11,2128,2467,3098,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-sarayevo-15,exact_clean_to_raw
3167,380000,3167_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-39,16,2129,2468,3099,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-39,exact_clean_to_raw
3169,260000,3169_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kucesi-344,11,2130,2470,3101,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kucesi-344,exact_clean_to_raw
3171,410000,3171_satilir-5-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-serifzade-kucesi,19,2131,2472,3103,https://arenda.az/satilir-5-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-serifzade-kucesi,exact_clean_to_raw
3173,149000,3173_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-suraxani-qes-suraxani-rayon-yeni-gunesli-inci-residence,7,2132,2474,3105,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-suraxani-qes-suraxani-rayon-yeni-gunesli-inci-residence,exact_clean_to_raw
3174,410000,3174_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-m-serifzade-kucesi-10,12,2133,2475,3106,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-a-m-serifzade-kucesi-10,exact_clean_to_raw
3175,134000,3175_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-baki-seh-xetai-rayonu-kohne-gunesli-inqilab-ismayilov-kucesi,3,2134,2476,3107,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-baki-seh-xetai-rayonu-kohne-gunesli-inqilab-ismayilov-kucesi,exact_clean_to_raw
3176,134500,3176_satilir-1-otaqli-yeni-tikili-yasamal-rayonu-mida-yasamal,10,2135,2477,3108,https://arenda.az/satilir-1-otaqli-yeni-tikili-yasamal-rayonu-mida-yasamal,exact_clean_to_raw
3177,96500,3177_satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-baki-seheri-suraxani-rayonu-7,8,2136,2478,3109,https://arenda.az/satilir-3-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-baki-seheri-suraxani-rayonu-7,exact_clean_to_raw
3179,135000,3179_satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-78,13,2137,2480,3111,https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-78,exact_clean_to_raw
3181,149000,3181_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-xetai-rayonu-e-sixlinski-kucesi,12,2138,2482,3113,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-xetai-rayonu-e-sixlinski-kucesi,exact_clean_to_raw
3182,157000,3182_satilir-2-otaqli-yeni-tikili-xetai-rayonu-h-aslanov-qes-hezi-aslanov-13,9,2139,2483,3114,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-h-aslanov-qes-hezi-aslanov-13,exact_clean_to_raw
3184,169000,3184_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-m-hadi-7-14,12,2140,2485,3116,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-m-hadi-7-14,exact_clean_to_raw
3185,88000,3185_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-431,16,2141,2486,3117,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-qurtulus-93-yasayis-kompleksi-431,exact_clean_to_raw
3186,358000,3186_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-akim-abbasov-kucesi-16,17,2142,2487,3118,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-akim-abbasov-kucesi-16,exact_clean_to_raw
3188,145000,3188_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-n-tusi-kuc-1,13,2143,2488,3120,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-n-tusi-kuc-1,exact_clean_to_raw
3190,565000,3190_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-yasamal-qes-yasamal-rayonu-fuad-ibrahimbeyov-kucesi-sahin-mtk,10,2144,2490,3122,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-yasamal-qes-yasamal-rayonu-fuad-ibrahimbeyov-kucesi-sahin-mtk,exact_clean_to_raw
3191,125000,3191_satilir-2-otaqli-kohne-tikili-nesimi-rayonu-4-cu-mikrorayon-nesimi-rayonu-mircalal-22,7,2145,2491,3123,https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-4-cu-mikrorayon-nesimi-rayonu-mircalal-22,exact_clean_to_raw
3193,1280000,3193_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-neftciler-prospekti-4,5,2146,2493,3125,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-neftciler-prospekti-4,exact_clean_to_raw
3196,127000,3196_satilir-1-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-sahbazi-kuc-110,6,2147,2495,3128,https://arenda.az/satilir-1-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-sahbazi-kuc-110,exact_clean_to_raw
3197,645000,3197_satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-tebriz-kucesi-109,18,2148,2496,3129,https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-tebriz-kucesi-109,exact_clean_to_raw
3198,390000,3198_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-kamal-rehimov-kucesi,15,2149,2497,3130,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-kamal-rehimov-kucesi,exact_clean_to_raw
3199,245000,3199_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-xetai-prospekti-18,11,2150,2498,3131,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-xetai-prospekti-18,exact_clean_to_raw
3200,155000,3200_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-musteqillik-kucesi-7,8,2151,2499,3132,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-musteqillik-kucesi-7,exact_clean_to_raw
3201,270000,3201_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qes-m-xiyabani-kucesi,20,2152,2500,3133,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qes-m-xiyabani-kucesi,exact_clean_to_raw
3202,355000,3202_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-b-dadasov-kucesi-4,13,2153,2501,3134,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-b-dadasov-kucesi-4,exact_clean_to_raw
3203,117000,3203_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-inqilab-ismayilov-7,8,2154,2502,3135,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-inqilab-ismayilov-7,exact_clean_to_raw
3204,159000,3204_satilir-3-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-4-cu-mikrorayon-20-yanvar-kucesi-41,18,2155,2503,3136,https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-4-cu-mikrorayon-20-yanvar-kucesi-41,exact_clean_to_raw
3205,70000,3205_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2707,9,2156,2504,3137,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2707,exact_clean_to_raw
3206,495000,3206_satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-park-kucesi-1,12,2157,2505,3138,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-merkezi-park-kucesi-1,exact_clean_to_raw
3207,129000,3207_satilir-2-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-neftciler-m-e-suleymanov-kuc,12,2158,2506,3139,https://arenda.az/satilir-2-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-8-ci-kilometr-neftciler-m-e-suleymanov-kuc,exact_clean_to_raw
3208,460000,3208_satilir-4-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-feyzulla-qasimzade-kucesi-13,20,2159,2507,3140,https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-feyzulla-qasimzade-kucesi-13,exact_clean_to_raw
3212,75000,3212_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2788,10,2160,2508,3144,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2788,exact_clean_to_raw
3214,160000,3214_satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-ab-massivi-7-9,10,2161,2509,3146,https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-ab-massivi-7-9,exact_clean_to_raw
3215,139000,3215_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-xudu-memmedov-13,6,2162,2510,3147,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-xudu-memmedov-13,exact_clean_to_raw
3217,270000,3217_satilir-4-otaqli-yeni-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-m-musfiq-1,4,2163,2511,3149,https://arenda.az/satilir-4-otaqli-yeni-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-m-musfiq-1,exact_clean_to_raw
3218,470000,3218_satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-e-salamzade-kuc-1,22,2164,2512,3150,https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-e-salamzade-kuc-1,exact_clean_to_raw
3219,269000,3219_satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-bineqedi-rayonu-8-mkr-azadliq-metrosu,15,2165,2513,3151,https://arenda.az/satilir-4-otaqli-kohne-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-bineqedi-rayonu-8-mkr-azadliq-metrosu,exact_clean_to_raw
3220,253000,3220_satilir-5-otaqli-kohne-tikili-nizami-rayonu-baki-seheri-nizami-rayonu,11,2166,2514,3152,https://arenda.az/satilir-5-otaqli-kohne-tikili-nizami-rayonu-baki-seheri-nizami-rayonu,exact_clean_to_raw
3221,140000,3221_satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-gence-pr-17,12,2167,2515,3153,https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-gence-pr-17,exact_clean_to_raw
3222,410000,3222_satilir-5-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-insaatcilar-metrosuna-yaxin-abbas-mirze-serifzade-kucesi,12,2168,2516,3154,https://arenda.az/satilir-5-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-insaatcilar-metrosuna-yaxin-abbas-mirze-serifzade-kucesi,exact_clean_to_raw
3224,285000,3224_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-cefer-xandan-kucesi-5,13,2169,2517,3156,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-cefer-xandan-kucesi-5,exact_clean_to_raw
3225,160000,3225_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-asan-xidmetin-arxasi-kristal-abseron-park-yasamal-1,9,2170,2518,3157,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-asan-xidmetin-arxasi-kristal-abseron-park-yasamal-1,exact_clean_to_raw
3227,129000,3227_satilir-2-otaqli-yeni-tikili-abseron-rayonu-mehemmedli-mehemmedli-y-m,16,2171,2519,3159,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-mehemmedli-mehemmedli-y-m,exact_clean_to_raw
3235,178000,3235_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-4-cu-mikrorayon-mir-celal-44-1,27,2172,2520,3167,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-4-cu-mikrorayon-mir-celal-44-1,exact_clean_to_raw
3236,103000,3236_satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-xirdalan-s-5,26,2173,2521,3168,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-park-xirdalan-s-5,exact_clean_to_raw
3238,675000,3238_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-kucesi-nerimanov-rayonu-4,16,2174,2522,3170,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-faiq-yusifov-kucesi-nerimanov-rayonu-4,exact_clean_to_raw
3239,150000,3239_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-fatimeyi-zehra-mescidinin-yani-1,21,2175,2523,3171,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-fatimeyi-zehra-mescidinin-yani-1,exact_clean_to_raw
3240,145000,3240_satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-xocaesen-metrosu-xocesen-qes-xocasen-yasayis-kompleksi,30,2176,2524,3172,https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-xocaesen-metrosu-xocesen-qes-xocasen-yasayis-kompleksi,exact_clean_to_raw
3242,69000,3242_satilir-1-otaqli-kohne-tikili-suraxani-rayonu-hovsan-qes-fuzuli-bayramov-22a,21,2177,2525,3174,https://arenda.az/satilir-1-otaqli-kohne-tikili-suraxani-rayonu-hovsan-qes-fuzuli-bayramov-22a,exact_clean_to_raw
3244,228000,3244_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-kuc-1,24,2178,2526,3176,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-kuc-1,exact_clean_to_raw
3254,69500,3254_satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1492,19,2179,2528,3186,https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1492,exact_clean_to_raw
3256,89000,3256_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-yeni-masazir-y-k-e-vahid-kuc-77-1,9,2180,2529,3188,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-yeni-masazir-y-k-e-vahid-kuc-77-1,exact_clean_to_raw
3257,94000,3257_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2217,12,2181,2530,3189,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2217,exact_clean_to_raw
3259,176000,3259_satilir-5-otaqli-kohne-tikili-qaradag-rayonu-sahil-qes-baki-seheri-qaradag-rayonu-sahil-qesebesi-meherrem-seyidov-kucesi,34,2182,2532,3191,https://arenda.az/satilir-5-otaqli-kohne-tikili-qaradag-rayonu-sahil-qes-baki-seheri-qaradag-rayonu-sahil-qesebesi-meherrem-seyidov-kucesi,exact_clean_to_raw
3260,120000,3260_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qurtulus-93-69,9,2183,2533,3192,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qurtulus-93-69,exact_clean_to_raw
3262,72500,3262_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-212,10,2184,2535,3194,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-qurtuluw-93-y-k-istiqlaliyyet-kucesi-44-212,exact_clean_to_raw
3263,152000,3263_satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-86,15,2185,2536,3195,https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-abs-eron-rayon-masazir-qesebesi-yeni-baki-yasayis-kompleksi-86,exact_clean_to_raw
3264,94000,3264_satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2835,13,2186,2537,3196,https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2835,exact_clean_to_raw
3265,157000,3265_satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-kucesi-29,11,2187,2538,3197,https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-mehemmed-hadi-kucesi-29,exact_clean_to_raw
3266,148000,3266_satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-bekir-cobanzade-kucesi-3,5,2188,2539,3198,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-bekir-cobanzade-kucesi-3,exact_clean_to_raw
3267,115000,3267_satilir-1-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-xudu-memmedov-kucesi-1,12,2189,2540,3199,https://arenda.az/satilir-1-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-xudu-memmedov-kucesi-1,exact_clean_to_raw
3268,270000,3268_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-melissa-park-5,12,2190,2541,3200,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-yasamal-qes-melissa-park-5,exact_clean_to_raw
3270,169000,3270_satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-vunqtau-kucesi-3,19,2191,2543,3202,https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-vunqtau-kucesi-3,exact_clean_to_raw
3272,155000,3272_satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-babek-prospekti-23,16,2192,2544,3204,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-babek-prospekti-23,exact_clean_to_raw
3273,121000,3273_satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-sulh-kucesi-37,14,2193,2545,3205,https://arenda.az/satilir-2-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-sulh-kucesi-37,exact_clean_to_raw
3274,185000,3274_satilir-3-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-nazim-ismayilov-kucesi-12,14,2194,2546,3206,https://arenda.az/satilir-3-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-nazim-ismayilov-kucesi-12,exact_clean_to_raw
3276,120000,3276_satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-kucesi-23,11,2195,2547,3208,https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-abbas-fetullayev-kucesi-23,exact_clean_to_raw
3277,285000,3277_satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-28,10,2196,2548,3209,https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-aga-neymetulla-kucesi-28,exact_clean_to_raw
3278,280000,3278_satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-gence-prospekti-53,18,2197,2549,3210,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-h-aslanov-qes-gence-prospekti-53,exact_clean_to_raw
3279,80000,3279_satilir-3-otaqli-yeni-tikili-xirdalan-qalibiyye-kucesi-9,8,2198,2550,3211,https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-qalibiyye-kucesi-9,exact_clean_to_raw
3280,275000,3280_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-melissa-park,13,2199,2551,3212,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-melissa-park,exact_clean_to_raw
3281,155000,3281_satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-sulh-kucesi-5,10,2200,2552,3213,https://arenda.az/satilir-2-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-sulh-kucesi-5,exact_clean_to_raw
3282,156000,3282_satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-xezer-insaat-14,9,2201,2553,3214,https://arenda.az/satilir-3-otaqli-yeni-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-xezer-insaat-14,exact_clean_to_raw
3283,324000,3283_satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-qulu-quliyev-kucesi-9,11,2202,2554,3215,https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-qulu-quliyev-kucesi-9,exact_clean_to_raw
3284,245000,3284_satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-azer-manafov-27,14,2203,2555,3216,https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-azer-manafov-27,exact_clean_to_raw
3285,148000,3285_satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-mehseti-gencevi-kucesi-7,19,2204,2556,3217,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-mehseti-gencevi-kucesi-7,exact_clean_to_raw
3286,255000,3286_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-vaqif-prospekti-1,8,2205,2557,3218,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-vaqif-prospekti-1,exact_clean_to_raw
3287,139900,3287_satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-azer-manafov-45,7,2206,2558,3219,https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-azer-manafov-45,exact_clean_to_raw
3289,92000,3289_satilir-3-otaqli-kohne-tikili-xirdalan-h-eliyev-prospekti-16,20,2207,2559,3221,https://arenda.az/satilir-3-otaqli-kohne-tikili-xirdalan-h-eliyev-prospekti-16,exact_clean_to_raw
3290,177000,3290_satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kuc-222,10,2208,2560,3222,https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kuc-222,exact_clean_to_raw
3291,273000,3291_satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-vaqif-prospekti,9,2209,2561,3223,https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-vaqif-prospekti,exact_clean_to_raw
3292,230000,3292_satilir-4-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-eli-kerim-kucesi-8,11,2210,2562,3224,https://arenda.az/satilir-4-otaqli-kohne-tikili-sabuncu-rayonu-bakixanov-qes-eli-kerim-kucesi-8,exact_clean_to_raw
3293,290000,3293_satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-hesenoglu-kucesi-55,9,2211,2563,3225,https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-hesenoglu-kucesi-55,exact_clean_to_raw
3294,200000,3294_satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi-genc-alim-mtk,18,2212,2564,3226,https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-yasamal-rayonu-yeni-yasamal-qesebesi-genc-alim-mtk,exact_clean_to_raw
3295,65000,3295_satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xendan-kucesi-13,8,2213,2565,3227,https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-7-ci-mikrorayon-cefer-xendan-kucesi-13,exact_clean_to_raw
3297,335000,3297_satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-nesireddin-tusi-kucesi-27,14,2214,2566,3229,https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-nesireddin-tusi-kucesi-27,exact_clean_to_raw
