house_id,price,image_folder_name,n_images,house_clean_idx,house_raw_idx,source_raw_idx,link,mapping_method
3135,147000,3135_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-goradil-goradil-qesebesi-9,24,618,626,3067,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-goradil-goradil-qesebesi-9,exact_clean_to_raw
3136,85000,3136_satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-kend-10,14,619,627,3068,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-kend-10,exact_clean_to_raw
3148,85000,3148_satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-386,21,620,628,3080,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-386,exact_clean_to_raw
3153,270000,3153_satilir-8-otaqli-heyet-evi-villa-samaxi-melhem-kendi-1,13,621,629,3085,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-samaxi-melhem-kendi-1,exact_clean_to_raw
3161,80000,3161_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-azer-city-27,21,622,630,3093,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-azer-city-27,exact_clean_to_raw
3187,55000,3187_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-550,9,623,631,3119,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-550,exact_clean_to_raw
3195,45000,3195_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceride-qesebesi-yahysa-huseynov-kucesi,15,624,632,3127,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-bileceride-qesebesi-yahysa-huseynov-kucesi,exact_clean_to_raw
3209,285000,3209_satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-ag-evden-iceride,14,625,633,3141,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-ag-evden-iceride,group_assignment_clean_to_raw
3210,555000,3210_satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-79,30,626,634,3142,https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-79,group_assignment_clean_to_raw
3211,390000,3211_satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-halva-restorani-yaninda,20,627,635,3143,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-halva-restorani-yaninda,group_assignment_clean_to_raw
3213,230000,3213_satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-134,14,628,636,3145,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesinde-134,group_assignment_clean_to_raw
3216,300000,3216_satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-227,20,629,637,3148,https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-qesebesinde-227,group_assignment_clean_to_raw
3223,157800,3223_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-8,18,630,638,3155,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-8,exact_clean_to_raw
3226,104000,3226_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-100,19,631,639,3158,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-abseron-rayon-masazir-qesebesi-100,exact_clean_to_raw
3228,88000,3228_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-abseron-rayonu-mehdiabad-qesebesinde-14,19,632,640,3160,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-abseron-rayonu-mehdiabad-qesebesinde-14,exact_clean_to_raw
3229,125000,3229_satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesinde-merkeze-ve-marsurta-yaxin,13,633,641,3161,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesinde-merkeze-ve-marsurta-yaxin,exact_clean_to_raw
3230,61000,3230_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-rayonu-bineqedi-qesebesinde-590,13,634,642,3162,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-rayonu-bineqedi-qesebesinde-590,exact_clean_to_raw
3231,103000,3231_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-rayonu-bineqedi-qesebesinde-mektebe-ve-marsurt-dayanacagina-yaxin-2,18,635,643,3163,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-rayonu-bineqedi-qesebesinde-mektebe-ve-marsurt-dayanacagina-yaxin-2,exact_clean_to_raw
3232,75000,3232_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesinde-marsurt-dayanacgina-mektebe-ve-yola-yaxin-6,23,636,644,3164,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesinde-marsurt-dayanacgina-mektebe-ve-yola-yaxin-6,exact_clean_to_raw
3233,70000,3233_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesinde-seher-yolun-ustunde-yola-yaxin,16,637,645,3165,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesinde-seher-yolun-ustunde-yola-yaxin,exact_clean_to_raw
3234,225000,3234_satilir-6-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-rayonu-bineqedi-qesebesinde-merkeze-mektebe-yaxin-7,13,638,646,3166,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-rayonu-bineqedi-qesebesinde-merkeze-mektebe-yaxin-7,exact_clean_to_raw
3237,119000,3237_satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-qesebesi-174,19,639,647,3169,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-qesebesi-174,exact_clean_to_raw
3241,50000,3241_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-247,12,640,648,3173,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-247,exact_clean_to_raw
3243,64000,3243_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-246,9,641,649,3175,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-246,exact_clean_to_raw
3245,49000,3245_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1958,6,642,650,3177,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1958,exact_clean_to_raw
3246,56000,3246_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1957,9,643,651,3178,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1957,exact_clean_to_raw
3247,150000,3247_satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qesebesi-mubariz-ibrahimov-kucesi,10,644,652,3179,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qesebesi-mubariz-ibrahimov-kucesi,exact_clean_to_raw
3251,99000,3251_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1954,13,645,655,3183,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1954,exact_clean_to_raw
3252,75000,3252_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1953,10,646,656,3184,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1953,exact_clean_to_raw
3253,73000,3253_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-q-195,22,647,657,3185,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-q-195,exact_clean_to_raw
3255,58000,3255_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seherinde-16,20,648,658,3187,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seherinde-16,exact_clean_to_raw
3271,148000,3271_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-baku-novxani-baglari,14,649,659,3203,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-baku-novxani-baglari,exact_clean_to_raw
3275,175000,3275_satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qes-3,35,650,660,3207,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-mehdiabad-qes-3,exact_clean_to_raw
3288,90000,3288_satilir-4-otaqli-heyet-evi-villa-xirdalan-abseron-rayonu-xirdalan-seheri-2,11,651,661,3220,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-abseron-rayonu-xirdalan-seheri-2,exact_clean_to_raw
3296,188000,3296_satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-qurtulus-93-yasayis-massivinin-yuxari-hissesi-4-sahli-mektebin-yaxinligi,16,652,662,3228,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-qurtulus-93-yasayis-massivinin-yuxari-hissesi-4-sahli-mektebin-yaxinligi,exact_clean_to_raw
3313,250000,3313_satilir-4-otaqli-bag-evi-abseron-rayonu-novxani-novxani-130,15,653,664,3245,https://arenda.az/satilir-4-otaqli-bag-evi-abseron-rayonu-novxani-novxani-130,group_assignment_clean_to_raw
3314,158900,3314_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-baglari-3,25,654,665,3246,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-baglari-3,exact_clean_to_raw
3323,165000,3323_satilir-1-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-1,10,655,666,3255,https://arenda.az/satilir-1-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-1,group_assignment_clean_to_raw
3328,320000,3328_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-sagan-sagan-qes-9,19,656,667,3260,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-sagan-sagan-qes-9,exact_clean_to_raw
3329,85000,3329_satilir-4-otaqli-heyet-evi-villa-lenkeran-xanbulan-burceli-qesebesi,16,657,668,3261,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-lenkeran-xanbulan-burceli-qesebesi,exact_clean_to_raw
3337,148000,3337_satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-novxani-baku-noxvani,18,658,669,3269,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-novxani-baku-noxvani,exact_clean_to_raw
3341,115000,3341_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-memmedli-qesebesi-2,10,659,670,3273,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-mehemmedli-memmedli-qesebesi-2,exact_clean_to_raw
3342,200000,3342_satilir-5-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-baglari-3,20,660,671,3274,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-suraxani-rayonu-hovsan-qes-hovsan-baglari-3,exact_clean_to_raw
3351,325000,3351_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-qesebesi-62,12,661,672,3283,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-suvelan-suvelan-qesebesi-62,exact_clean_to_raw
3358,85000,3358_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-savalan-qes-savalan-qes-15,12,662,673,3290,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-savalan-qes-savalan-qes-15,exact_clean_to_raw
3361,178000,3361_satilir-5-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-zeynal-zeynalov-kucesi-3-8,25,663,674,3293,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-zeynal-zeynalov-kucesi-3-8,exact_clean_to_raw
3362,140000,3362_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-8,20,664,675,3294,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-qes-8,exact_clean_to_raw
3376,139000,3376_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-baglari-2,14,665,676,3308,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-baglari-2,exact_clean_to_raw
3380,380000,3380_satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-novxani-bineqedi-novxani-yolu-3,29,666,677,3312,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-abseron-rayonu-novxani-bineqedi-novxani-yolu-3,exact_clean_to_raw
3382,900000,3382_satilir-9-otaqli-bag-evi-sabuncu-rayonu-nardaran-qesebesi,19,667,678,3314,https://arenda.az/satilir-9-otaqli-bag-evi-sabuncu-rayonu-nardaran-qesebesi,group_assignment_clean_to_raw
3383,8500,3383_satilir-3-otaqli-heyet-evi-villa-masalli-masalli-rayonu-serefe-kendi,14,668,679,3315,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-masalli-masalli-rayonu-serefe-kendi,exact_clean_to_raw
3385,130000,3385_satilir-2-otaqli-heyet-evi-villa-nerimanov-rayonu-genclik-metrosu-koroglu-rehimov-kucesi,11,669,680,3317,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-nerimanov-rayonu-genclik-metrosu-koroglu-rehimov-kucesi,exact_clean_to_raw
3391,187000,3391_satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-qaracuxur-qesebesi-serq-kucesi-donge-1,16,670,681,3323,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-qaracuxur-qesebesi-serq-kucesi-donge-1,exact_clean_to_raw
3396,40000,3396_satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-285,6,671,682,3328,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-285,exact_clean_to_raw
3405,198000,3405_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-baglari-1,13,672,683,3337,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-baglari-1,exact_clean_to_raw
3406,260000,3406_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-sossesi-1,15,673,684,3338,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-merdekan-sossesi-1,exact_clean_to_raw
3416,400000,3416_satilir-7-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesi-5,30,674,685,3348,https://arenda.az/satilir-7-otaqli-bag-evi-xezer-rayonu-suvelan-suvelan-qesebesi-5,group_assignment_clean_to_raw
3418,68500,3418_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bsne-qesebesi-160-sayli-marsurutun-sonu,10,675,686,3350,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bsne-qesebesi-160-sayli-marsurutun-sonu,exact_clean_to_raw
3425,110000,3425_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-yeni-ramana-qes-5,12,676,687,3357,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-yeni-ramana-qes-5,exact_clean_to_raw
3431,400000,3431_satilir-7-otaqli-heyet-evi-villa-bineqedi-rayonu-bileceri-qes-bileceri-qesebesi-6,28,677,688,3363,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-bineqedi-rayonu-bileceri-qes-bileceri-qesebesi-6,exact_clean_to_raw
3542,139000,3542_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-eli-isazade-2,15,678,689,3474,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-eli-isazade-2,exact_clean_to_raw
3550,278000,3550_satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-bakixanov-qes-bakixanov-qes-7,12,679,690,3482,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-bakixanov-qes-bakixanov-qes-7,exact_clean_to_raw
3551,210000,3551_satilir-6-otaqli-heyet-evi-villa-21-ci-mikrorayon-rayonu-sumqayit-21ci-mikrorayon,44,680,691,3483,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-21-ci-mikrorayon-rayonu-sumqayit-21ci-mikrorayon,exact_clean_to_raw
3567,130000,3567_satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-merkezi-kuc-7,14,681,692,3499,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-merkezi-kuc-7,exact_clean_to_raw
3572,845000,3572_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-guney-azerbycan-kuc,18,682,693,3504,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-guney-azerbycan-kuc,exact_clean_to_raw
3575,337900,3575_satilir-6-otaqli-heyet-evi-villa-sebail-rayonu-iceriseher-metrosu-badamdar-qes-badamdar-q-3-cu-massiv,20,683,694,3507,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-sebail-rayonu-iceriseher-metrosu-badamdar-qes-badamdar-q-3-cu-massiv,exact_clean_to_raw
3587,110000,3587_satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-semed-vurgun-kuc,9,684,695,3519,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-semed-vurgun-kuc,exact_clean_to_raw
3588,165000,3588_satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qes-32,19,685,696,3520,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qes-32,exact_clean_to_raw
3594,51000,3594_satilir-3-otaqli-heyet-evi-villa-sabirabad-serifzade-35-12,11,686,697,3526,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabirabad-serifzade-35-12,exact_clean_to_raw
3595,47000,3595_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1952,8,687,698,3527,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1952,exact_clean_to_raw
3596,225000,3596_satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bileceri-qes-bileceri-qesebesi-14,17,688,699,3528,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-bineqedi-rayonu-bileceri-qes-bileceri-qesebesi-14,exact_clean_to_raw
3602,40000,3602_satilir-5-otaqli-heyet-evi-villa-xacmaz-xacmaz-canaxir,15,689,700,3534,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xacmaz-xacmaz-canaxir,exact_clean_to_raw
3604,700000,3604_satilir-5-otaqli-bag-evi-sabuncu-rayonu-bilgeh-qes-sabuncu-rayonu-bilgeh-qesebesi-09,11,690,701,3536,https://arenda.az/satilir-5-otaqli-bag-evi-sabuncu-rayonu-bilgeh-qes-sabuncu-rayonu-bilgeh-qesebesi-09,group_assignment_clean_to_raw
3605,900000,3605_satilir-8-otaqli-heyet-evi-villa-xetai-rayonu-ehmedli-xetai-rayonu-ehmedli-qesebesi-1-ci-buta-kucesi-giris-8,24,691,702,3537,https://arenda.az/satilir-8-otaqli-heyet-evi-villa-xetai-rayonu-ehmedli-xetai-rayonu-ehmedli-qesebesi-1-ci-buta-kucesi-giris-8,exact_clean_to_raw
3606,123000,3606_satilir-4-otaqli-heyet-evi-villa-xirdalan-aaaf-parkin-arxasindaki-mehle,25,692,703,3538,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-aaaf-parkin-arxasindaki-mehle,exact_clean_to_raw
3616,200000,3616_satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-yeni-suraxani-qes-14-iyul-kucesi-1,26,693,704,3548,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-suraxani-rayonu-yeni-suraxani-qes-14-iyul-kucesi-1,exact_clean_to_raw
3618,85000,3618_satilir-3-otaqli-heyet-evi-villa-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-islam-abisov,8,694,705,3550,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-nerimanov-rayonu-neriman-nerimanov-metrosu-montin-qes-islam-abisov,exact_clean_to_raw
3620,85000,3620_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1951,9,695,706,3552,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1951,exact_clean_to_raw
3621,105000,3621_satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-583,11,696,707,3553,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-583,exact_clean_to_raw
3622,97000,3622_satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1950,9,697,708,3554,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1950,exact_clean_to_raw
3624,28500,3624_satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-xezer-rayonu-bine-qesebesi-d-e-hmedov-kucesi,10,698,709,3556,https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-xezer-rayonu-bine-qesebesi-d-e-hmedov-kucesi,exact_clean_to_raw
3627,55000,3627_satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-ehmed-qasimov-55,23,699,710,3559,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-bineqedi-rayonu-avtovagzal-metrosu-bileceri-qes-ehmed-qasimov-55,exact_clean_to_raw
3644,130000,3644_satilir-6-otaqli-heyet-evi-villa-ismayilli-ismayilli-buynuz-kendi,28,700,711,3576,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-ismayilli-ismayilli-buynuz-kendi,exact_clean_to_raw
3655,218000,3655_satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-ehmedli-metrosu-kohne-gunesli-qes-kohne-gunesli-inqlab-ismayilov,17,701,712,3587,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xetai-rayonu-ehmedli-metrosu-kohne-gunesli-qes-kohne-gunesli-inqlab-ismayilov,exact_clean_to_raw
3665,110000,3665_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-778,13,702,713,3597,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-778,exact_clean_to_raw
3666,230000,3666_satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-32,16,703,714,3598,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-novxani-novxani-32,exact_clean_to_raw
3667,1000000,3667_satilir-6-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-qesebesi-2-ci-massiv-4,17,704,715,3599,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-qesebesi-2-ci-massiv-4,exact_clean_to_raw
3679,239000,3679_satilir-4-otaqli-bag-evi-sabuncu-rayonu-sabuncu-rayonu-albaliliq-qesebesi,24,705,716,3611,https://arenda.az/satilir-4-otaqli-bag-evi-sabuncu-rayonu-sabuncu-rayonu-albaliliq-qesebesi,group_assignment_clean_to_raw
3680,145000,3680_satilir-7-otaqli-heyet-evi-villa-xirdalan-xirdalan-seher-aaf-park-yasayayis-kompleksinin-arxasinda,26,706,717,3612,https://arenda.az/satilir-7-otaqli-heyet-evi-villa-xirdalan-xirdalan-seher-aaf-park-yasayayis-kompleksinin-arxasinda,exact_clean_to_raw
3693,135000,3693_satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-4,17,707,718,3625,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xetai-rayonu-hezi-aslanov-metrosu-polad-hesimov-kucesi-4,exact_clean_to_raw
3717,150000,3717_satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-qala-baki-seheri-xezer-rayonu,12,708,719,3649,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-qala-baki-seheri-xezer-rayonu,exact_clean_to_raw
3719,249000,3719_satilir-5-otaqli-bag-evi-xezer-rayonu-hovsan-qesebesi,19,709,720,3651,https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-hovsan-qesebesi,group_assignment_clean_to_raw
3726,179000,3726_satilir-4-otaqli-heyet-evi-villa-xirdalan-buzovna-qesebesi,15,710,721,3658,https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-buzovna-qesebesi,exact_clean_to_raw
3733,48000,3733_satilir-2-otaqli-bag-evi-xezer-rayonu-xezer-rayonu-zire-qesebesinde-zire-baglari,15,711,722,3665,https://arenda.az/satilir-2-otaqli-bag-evi-xezer-rayonu-xezer-rayonu-zire-qesebesinde-zire-baglari,group_assignment_clean_to_raw
3736,15000,3736_satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kuc-1116,9,712,723,3668,https://arenda.az/satilir-2-otaqli-heyet-evi-villa-abseron-rayonu-masazir-eliaga-vahid-kuc-1116,exact_clean_to_raw
3741,198000,3741_satilir-6-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-merkezi-kuc-16,30,713,724,3673,https://arenda.az/satilir-6-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-merkezi-kuc-16,exact_clean_to_raw
3749,1230000,3749_satilir-5-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-ray-badamdar-qes-2-ci-massiv-baglar-donge-1-olympus-park-yasayis-kompleksinin-yaxinligi,13,714,725,3681,https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sebail-rayonu-badamdar-qes-sebail-ray-badamdar-qes-2-ci-massiv-baglar-donge-1-olympus-park-yasayis-kompleksinin-yaxinligi,exact_clean_to_raw
3752,60000,3752_satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-824,15,715,726,3684,https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-824,exact_clean_to_raw
